problem_id,year,code,question,title,statement,methods,source_type,solution_path,result_path,report_path,artifact_path
2024-C,2024,C,q05,给教练的备忘录与训练建议,Prepare a memo summarizing findings and advice to coaches about the role of momentum and how to prepare players for flow-changing events.,把势头定义、随机性证据、换向预警指标和比赛泛化结果转化为教练可执行的临场监控建议。,official_comap_csv,question_solutions/2024/C/q05/solution.py,question_results/2024/C/q05/result.json,question_reports/2024/C/q05/report.md,question_artifacts/2024/C/q05/final_match_momentum_flow.png
2024-D,2024,D,q01,五大湖分月最优水位目标,"Determine optimal water levels of the five Great Lakes at any time of year, considering stakeholder desires.",用官方月度水位历史中位数定义分月目标水位，用 25%-75% 分位数形成兼顾洪涝、航运和生态的运行带。,official_comap_xlsx,question_solutions/2024/D/q01/solution.py,question_results/2024/D/q01/result.json,question_reports/2024/D/q01/report.md,question_artifacts/2024/D/q01/monthly_level_targets.csv
2024-D,2024,D,q02,维持最优水位的控制算法,Establish algorithms to maintain optimal water levels in the five lakes from inflow and outflow data.,对 Soo Locks/St. Mary's 与 Moses-Saunders/St. Lawrence 两个可控出流采用目标偏差比例控制，并按历史月度 10%-90% 流量裁剪。,official_comap_xlsx,question_solutions/2024/D/q02/solution.py,question_results/2024/D/q02/result.json,question_reports/2024/D/q02/report.md,question_artifacts/2024/D/q02/control_policy_releases.csv
2024-D,2024,D,q03,2017 年控制效果与两坝出流敏感性,"Understand sensitivity of the control algorithms for the outflow of the two control dams. Given 2017 data, would the controls improve recorded water levels?",用官方月度流量和下一月水位变化做经验响应拟合，并对 2017 年实际水位 stakeholder cost 与建议控制幅度进行评估。,official_comap_xlsx,question_solutions/2024/D/q03/solution.py,question_results/2024/D/q03/result.json,question_reports/2024/D/q03/report.md,question_artifacts/2024/D/q03/dam_outflow_sensitivity.csv
2024-D,2024,D,q04,环境条件变化敏感性,"How sensitive is the algorithm to environmental changes such as precipitation, snowpack, and ice jams?",用偏离分月目标带的高水位/月低水位月数、平均 stakeholder cost 和最大偏离量作为环境冲击敏感性指标。,official_comap_xlsx,question_solutions/2024/D/q04/solution.py,question_results/2024/D/q04/result.json,question_reports/2024/D/q04/report.md,question_artifacts/2024/D/q04/annual_mean_levels.png
2024-D,2024,D,q05,Lake Ontario 专项利益相关者分析,"Focus extensive analysis only on stakeholders and factors influencing Lake Ontario, where water level management has drawn concern.",对 Lake Ontario 分析高低水位月份、目标偏离、与 Niagara/Ottawa/St. Lawrence 流量相关性和最高 stakeholder cost 月份。,official_comap_xlsx,question_solutions/2024/D/q05/solution.py,question_results/2024/D/q05/result.json,question_reports/2024/D/q05/report.md,question_artifacts/2024/D/q05/lake_ontario_target_band.png
2024-D,2024,D,q06,给 IJC 的一页备忘录,Provide a one-page memo to IJC leadership communicating key model features and why they should select the model.,把目标带控制器、官方历史数据、两坝出流约束、2017 高风险月份和 Lake Ontario 权衡浓缩为 IJC 决策备忘录。,official_comap_xlsx,question_solutions/2024/D/q06/solution.py,question_results/2024/D/q06/result.json,question_reports/2024/D/q06/report.md,question_artifacts/2024/D/q06/lake_ontario_highest_cost_months.csv
2024-E,2024,E,q01,保险公司应在什么条件下承保,Under what conditions should insurance companies underwrite policies?,官方 PDF 宏观参数 + 气候压力承保可持续性分数：综合净巨灾损失率、保障缺口导致的可负担性压力、减灾效果和资本缓冲。,official_statement_parameters,question_solutions/2024/E/q01/solution.py,question_results/2024/E/q01/result.json,question_reports/2024/E/q01/report.md,question_artifacts/2024/E/q01/underwriting_policy_grid.csv
2024-E,2024,E,q02,何时选择承担风险,When should they choose to take the risk?,用承保分数阈值划分 approve / conditional / decline；中间区域通过免赔额、再保险触发器和强制减灾条件承担有限风险。,official_statement_parameters,question_solutions/2024/E/q02/solution.py,question_results/2024/E/q02/result.json,question_reports/2024/E/q02/report.md,question_artifacts/2024/E/q02/regional_risk_comparison.csv
2024-E,2024,E,q03,业主可影响承保决策的措施,Is there anything a property owner could do to influence this decision?,比较屋顶加固、抬高设施、防火围护、社区排水预警、参数化准备金等减灾行动的风险降低、成本负担和保险信心增益。,official_statement_parameters,question_solutions/2024/E/q03/solution.py,question_results/2024/E/q03/result.json,question_reports/2024/E/q03/report.md,question_artifacts/2024/E/q03/mitigation_levers.csv
2024-E,2024,E,q04,极端天气上升地区的承保模型与两大洲演示,Develop a model for insurance companies to determine if they should underwrite policies in an area that has a rising number of extreme weather events. Demonstrate your model using two areas on different continents that experience extreme weather events.,对 North America 飓风洪水走廊和 Asia 气旋洪水走廊做确定性情景演示，明确这些是演示参数而非真实保险组合观测。,official_statement_parameters,question_solutions/2024/E/q04/solution.py,question_results/2024/E/q04/result.json,question_reports/2024/E/q04/report.md,question_artifacts/2024/E/q04/regional_risk_comparison.csv
2024-E,2024,E,q05,在哪里、如何、是否建设,"How can your insurance model be adapted to assess where, how, and whether to build on certain sites?",把承保模型迁移为建址评分：危险暴露、公共服务可行性、社区需求和韧性成本共同决定 build / conditional build / avoid。,official_statement_parameters,question_solutions/2024/E/q05/solution.py,question_results/2024/E/q05/result.json,question_reports/2024/E/q05/report.md,question_artifacts/2024/E/q05/site_build_decisions.csv
2024-E,2024,E,q06,识别需要保存保护的重要建筑,"As a community leader, how could you identify buildings in a community that should be preserved and protected due to their cultural, historical, economic, or community significance?",构造文化、历史、经济和社区意义加权分，并乘以灾害暴露形成保护紧迫度，排除 Cape Hatteras Lighthouse 后选择 St. Augustine Lighthouse 做应用。,official_statement_parameters,question_solutions/2024/E/q06/solution.py,question_results/2024/E/q06/result.json,question_reports/2024/E/q06/report.md,question_artifacts/2024/E/q06/preservation_priority.csv
2024-E,2024,E,q07,社区保护程度、计划、时间表与成本建议信,"Develop a preservation model for community leaders to use to determine the extent of measures they should take to preserve buildings in their community. Select a historic landmark - not Cape Hatteras Lighthouse - that is in a location that experiences extreme weather events. Apply your insurance and preservation models to assess the value of this landmark. Compose a one-page letter to the community recommending a plan, timeline, and cost proposal.",用保护紧迫度和 benefit/cost ratio 给出分阶段保护计划、7 年时间表、成本建议和给社区的一页信。,official_statement_parameters,question_solutions/2024/E/q07/solution.py,question_results/2024/E/q07/result.json,question_reports/2024/E/q07/report.md,question_artifacts/2024/E/q07/insurance_preservation_frontier.png
2024-F,2024,F,q01,客户是谁,Who is your client?,用 mandate、跨境权力、数据访问、执行能力、使命匹配和政治可行性构造客户多指标评分，选择 WCO coordinated customs task force。,official_statement_parameters,question_solutions/2024/F/q01/solution.py,question_results/2024/F/q01/result.json,question_reports/2024/F/q01/report.md,question_artifacts/2024/F/q01/client_project_scores.csv
2024-F,2024,F,q02,客户现实上能做什么,What can that client realistically do?,把客户权力映射到 customs targeting、数据共享、平台协作、金融情报和社区激励五类可执行干预。,official_statement_parameters,question_solutions/2024/F/q02/solution.py,question_results/2024/F/q02/result.json,question_reports/2024/F/q02/report.md,question_artifacts/2024/F/q02/resource_plan.csv
2024-F,2024,F,q03,文献和分析如何支持项目选择,"What research, from published literature and from your own analyses, supports the selection of your proposed project?",用官方 26.5B USD/year 与第四大非法贸易约束，加上复杂系统网络和干预证据说明 targeted corridor disruption 比泛化宣传更适合客户。,official_statement_parameters,question_solutions/2024/F/q03/solution.py,question_results/2024/F/q03/result.json,question_reports/2024/F/q03/report.md,question_artifacts/2024/F/q03/complex_system_edges.csv
2024-F,2024,F,q04,用数据驱动分析说服客户,"Using a data-driven analysis, how will you convince your client that this is a project they should undertake?",比较无项目贸易额增长路径与 5 年项目干预路径，输出第 5 年降低比例和年度影响表。,official_statement_parameters,question_solutions/2024/F/q04/solution.py,question_results/2024/F/q04/result.json,question_reports/2024/F/q04/report.md,question_artifacts/2024/F/q04/intervention_impact_projection.csv
2024-F,2024,F,q05,需要哪些额外权力和资源,What additional powers and resources will your client need to carry out the project?,把每项干预拆成启动成本、年成本、5 年成本和所需权限，形成资源与权力清单。,official_statement_parameters,question_solutions/2024/F/q05/solution.py,question_results/2024/F/q05/result.json,question_reports/2024/F/q05/report.md,question_artifacts/2024/F/q05/resource_plan.csv
2024-F,2024,F,q06,如果项目实施会发生什么,If the project is carried out what will happen?,用确定性年度成熟度和干预减幅模拟 5 年后项目路径，明确所有数值为项目情景假设而非真实执法观测。,official_statement_parameters,question_solutions/2024/F/q06/solution.py,question_results/2024/F/q06/result.json,question_reports/2024/F/q06/report.md,question_artifacts/2024/F/q06/intervention_impact_projection.csv
2024-F,2024,F,q07,对非法野生动物贸易的可测量影响,"In other words, what will the measurable impact on illegal wildlife trade be?",以 no-project 5 年路径为反事实基线，计算第 5 年贸易额差值和 cumulative reduction percent。,official_statement_parameters,question_solutions/2024/F/q07/solution.py,question_results/2024/F/q07/result.json,question_reports/2024/F/q07/report.md,question_artifacts/2024/F/q07/intervention_impact_projection.csv
2024-F,2024,F,q08,如何确定上述影响,What analysis did you do to determine this?,组合多指标客户选择、资源约束项目成本、干预影响投影、复杂系统影响网络和 one-at-a-time 敏感性分析。,official_statement_parameters,question_solutions/2024/F/q08/solution.py,question_results/2024/F/q08/result.json,question_reports/2024/F/q08/report.md,question_artifacts/2024/F/q08/complex_system_edges.csv
2024-F,2024,F,q09,项目达成目标的可能性,How likely is the project to reach the expected goal?,围绕至少 20% cumulative reduction 目标给出基础达标概率，并把关键实施条件映射为概率上调或下调。,official_statement_parameters,question_solutions/2024/F/q09/solution.py,question_results/2024/F/q09/result.json,question_reports/2024/F/q09/report.md,question_artifacts/2024/F/q09/wildlife_trade_project_frontier.png
2024-F,2024,F,q10,情境化敏感性和一页客户备忘录,"Also, based on a contextualized sensitivity analysis, are there conditions or events that may disproportionately aid or harm the project's ability to reach its goal? Submit a 1-page memo with key points for your client.",列出数据共享、平台合作、社区伙伴、路线转移、腐败泄露和经济冲击等敏感事件，并输出面向客户的一页 memo。,official_statement_parameters,question_solutions/2024/F/q10/solution.py,question_results/2024/F/q10/result.json,question_reports/2024/F/q10/report.md,question_artifacts/2024/F/q10/sensitivity_analysis.csv
2025-C,2025,C,q01,奖牌数模型、精度与不确定性,"Develop a model for medal counts for each country, for Gold and total medals at a minimum. Include uncertainty/precision estimates and model performance measures.",特征工程 + 随机森林回归 + 2024 留出检验 + 树分布 80% 预测区间。,official_comap_csv,question_solutions/2025/C/q01/solution.py,question_results/2025/C/q01/result.json,question_reports/2025/C/q01/report.md,question_artifacts/2025/C/q01/prediction_2028.csv
2025-C,2025,C,q02,2028 洛杉矶奖牌榜预测、进步与退步国家,"Project the 2028 Los Angeles medal table, include prediction intervals, and identify countries likely to improve or do worse than 2024.",用 2024 国家状态外推到 2028，设置美国东道主变量，比较预测总奖牌与 2024 实际总奖牌。,official_comap_csv,question_solutions/2025/C/q02/solution.py,question_results/2025/C/q02/result.json,question_reports/2025/C/q02/report.md,question_artifacts/2025/C/q02/prediction_2028.csv
2025-C,2025,C,q03,尚未获奖国家的首枚奖牌概率,"Include countries that have yet to earn medals and project how many will earn their first medal in the next Olympics, with odds/confidence.",将有参赛记录但历史总奖牌为 0 的国家纳入候选，用随机森林树预测分布估计 P(total >= 0.5)，再求期望数量。,official_comap_csv,question_solutions/2025/C/q03/solution.py,question_results/2025/C/q03/result.json,question_reports/2025/C/q03/report.md,question_artifacts/2025/C/q03/prediction_2028.csv
2025-C,2025,C,q04,项目数量、运动类型与国家优势运动,"Consider the number and types of events. Explore relationships between events and medal counts, important sports for countries, and host-selected events.",把每届项目数、运动数量、运动员参赛规模、参赛项目数作为预测特征，并用 2008-2024 奖牌运动员记录统计各国优势运动占比。,official_comap_csv,question_solutions/2025/C/q04/solution.py,question_results/2025/C/q04/result.json,question_reports/2025/C/q04/report.md,question_artifacts/2025/C/q04/sport_importance.json
2025-C,2025,C,q05,伟大教练效应候选与投资建议,Examine evidence of changes that might be due to a great coach effect; estimate contribution and choose three countries/sports for investing in a great coach.,在国家-运动-年份层面计算奖牌运动员行数相对近三届均值的突增，作为需要人工核验教练迁移资料的候选证据。,official_comap_csv,question_solutions/2025/C/q05/solution.py,question_results/2025/C/q05/result.json,question_reports/2025/C/q05/report.md,question_artifacts/2025/C/q05/sport_importance.json
2025-C,2025,C,q06,原创洞察与国家奥委会决策含义,Identify original insights about Olympic medal counts and explain how they inform national Olympic committees.,综合模型特征、2028 预测变化、优势运动集中度和候选教练效应，形成面向奥委会的资源配置解释。,official_comap_csv,question_solutions/2025/C/q06/solution.py,question_results/2025/C/q06/result.json,question_reports/2025/C/q06/report.md,question_artifacts/2025/C/q06/prediction_2028_top_total.png
2025-D,2025,D,q01,Key Bridge 坍塌/重建的路网影响,What does the network model show is the impact of the Francis Scott Key Bridge collapse and/or reconstruction on Baltimore transportation stakeholders?,基于官方驾车路网构建加权有向图，移除 I-695/Baltimore Beltway 港口桥梁走廊边，比较关键 OD 最短路和断连状态。,official_comap_csv,question_solutions/2025/D/q01/solution.py,question_results/2025/D/q01/result.json,question_reports/2025/D/q01/report.md,question_artifacts/2025/D/q01/bridge_od_impacts.png
2025-D,2025,D,q02,公交/步行系统改造项目影响,Select a project that impacts the bus or pedestrian walkway systems and show its effects on stakeholders.,用官方公交站客流、候车亭字段和最近驾车节点，筛选高客流无候车亭站点，形成公交站安全与可达性升级项目。,official_comap_csv,question_solutions/2025/D/q02/solution.py,question_results/2025/D/q02/result.json,question_reports/2025/D/q02/report.md,question_artifacts/2025/D/q02/priority_bus_stops.png
2025-D,2025,D,q03,推荐项目对居民的收益,Recommend a project for the transportation network that best improves residents' lives. What are the benefits to residents?,综合桥梁韧性和高客流公交站升级，量化直接连通性恢复和无候车亭高客流覆盖。,official_comap_csv,question_solutions/2025/D/q03/solution.py,question_results/2025/D/q03/result.json,question_reports/2025/D/q03/report.md,question_artifacts/2025/D/q03/priority_bus_stops.csv
2025-D,2025,D,q04,对其他利益相关者的影响,How does the recommended project impact other stakeholders?,从居民、港口货运、通勤者、公交运营方、沿街商户和过境车辆角度整理收益和代价。,official_comap_csv,question_solutions/2025/D/q04/solution.py,question_results/2025/D/q04/result.json,question_reports/2025/D/q04/report.md,question_artifacts/2025/D/q04/bridge_od_impacts.csv
2025-D,2025,D,q05,项目扰动和实施代价,Explain the ways the project disrupts other transportation needs and people's lives.,用项目建议中的 construction/capital/curb trade-off 字段，列出施工、绕行、停车装卸和人行道施工扰动。,official_comap_csv,question_solutions/2025/D/q05/solution.py,question_results/2025/D/q05/result.json,question_reports/2025/D/q05/report.md,question_artifacts/2025/D/q05/bridge_od_impacts.csv
2025-D,2025,D,q06,交通系统服务城市安全,Safety is a significant issue facing Baltimore. How can the transportation system be used to best address this issue?,用 AADT/lane 暴露和高客流公交站，形成行人庇护岛、照明、速度管理、公交站硬化和路口安全优先级。,official_comap_csv,question_solutions/2025/D/q06/solution.py,question_results/2025/D/q06/result.json,question_reports/2025/D/q06/report.md,question_artifacts/2025/D/q06/high_exposure_roads.csv
2025-D,2025,D,q07,给巴尔的摩市长的一页备忘录,"Write a one-page memo to the Mayor of Baltimore describing two projects, including benefits and drawbacks on people and safety.",将桥梁韧性项目和高客流公交站安全项目压缩成市长可读的一页决策备忘录。,official_comap_csv,question_solutions/2025/D/q07/solution.py,question_results/2025/D/q07/result.json,question_reports/2025/D/q07/report.md,question_artifacts/2025/D/q07/priority_bus_stops.png
2025-E,2025,E,q01,自然过程与森林转农田框架,Natural Processes.,官方 PDF 题面参数 + 确定性月度系统动力学：把森林转农田后的作物、野生植物、害虫、授粉者、蝙蝠、鸟类、土壤和天敌作为状态变量。,official_statement_parameters,question_solutions/2025/E/q01/solution.py,question_results/2025/E/q01/result.json,question_reports/2025/E/q01/report.md,question_artifacts/2025/E/q01/food_web_edges.csv
2025-E,2025,E,q02,当前农业生态系统食物网,"Model the current ecosystem. Build a basic food web model for this new agricultural ecosystem which recently took the place of a heavily forested region. Include the producers and the consumers as well as the impact of the agriculture cycle and its seasonality which changes the system dynamics over time. Consider the impact of herbicides and pesticides by including the effects of chemical use on plant health, insect populations, bat and bird populations as well as the ecosystem stability.",构建食物网边表和 120 个月季节性差分方程，比较化学基线下生产者、消费者、害虫压力和生态稳定性。,official_statement_parameters,question_solutions/2025/E/q02/solution.py,question_results/2025/E/q02/result.json,question_reports/2025/E/q02/report.md,question_artifacts/2025/E/q02/state_trajectories.csv
2025-E,2025,E,q03,边缘栖息地成熟与物种回归,"Incorporate the reemergence of species. Over time, the edge habitats begin to mature which brings back the species native to the area. As species return, the agricultural ecosystem changes due to the interactions of these species with the current environment. Incorporate two different species into the model to determine the impacts.",显式加入蝙蝠和食虫鸟两类回归物种，量化生物控害、授粉、食物网冗余和稳定性变化。,official_statement_parameters,question_solutions/2025/E/q03/solution.py,question_results/2025/E/q03/result.json,question_reports/2025/E/q03/report.md,question_artifacts/2025/E/q03/scenario_summary.csv
2025-E,2025,E,q04,去除除草剂与蝙蝠再平衡,"Removal of herbicide. If the herbicide was removed, report on the stability of the ecosystem in terms of the producers and consumers. Bring the ecosystem back into balance by incorporating bats into the food web model. Identify another species that can provide benefits to bring the ecosystem back into balance and compare the impacts.",比较 remove_herbicide 与 bats_and_edge_habitat 情景的生产者稳定性、消费者稳定性、害虫压力和蝙蝠/鸟类再平衡效果。,official_statement_parameters,question_solutions/2025/E/q04/solution.py,question_results/2025/E/q04/result.json,question_reports/2025/E/q04/report.md,question_artifacts/2025/E/q04/ecosystem_stability.png
2025-E,2025,E,q05,有机农业情景与权衡前沿,"Go green? Analyze the implications of a farmer considering organic farming methods. Consideration should be given to different scenarios with varying components of organic farming. Demonstrate the impact on the ecosystem as a whole and to the individual components. Discuss aspects such as pest control, crop health, plant reproduction, biodiversity, long-term sustainability and cost effectiveness.",比较化学基线、去除除草剂、蝙蝠边缘栖息地、部分有机和完全有机五个情景，输出生态稳定、害虫压力、产量、净收益和成本有效性排序。,official_statement_parameters,question_solutions/2025/E/q05/solution.py,question_results/2025/E/q05/result.json,question_reports/2025/E/q05/report.md,question_artifacts/2025/E/q05/organic_tradeoff_frontier.csv
2025-E,2025,E,q06,给探索有机农业农民的一页信,Include a one-page letter to a farmer who is exploring organic farming practices.,把食物网模型、有机情景排序、成本/生态权衡和实施监测指标压缩成非技术农民信。,official_statement_parameters,question_solutions/2025/E/q06/solution.py,question_results/2025/E/q06/result.json,question_reports/2025/E/q06/report.md,question_artifacts/2025/E/q06/scenario_summary.csv
2025-E,2025,E,q07,方法建议、经济权衡与政策激励,Advise the farmer on what methods should be employed including discussions on economic trade-offs as well as sustainability. Help the farmer determine strategies that could be implemented to balance costs and sustainability and how advocating for certain policies could incentivize this type of conservation in agriculture.,推荐分阶段减少化学投入、恢复边缘栖息地、使用蝙蝠/食虫鸟生物控害和争取生态服务补贴，以平衡现金流与长期稳定性。,official_statement_parameters,question_solutions/2025/E/q07/solution.py,question_results/2025/E/q07/result.json,question_reports/2025/E/q07/report.md,question_artifacts/2025/E/q07/organic_tradeoff_frontier.csv
2025-F,2025,F,q01,全球网络犯罪分布与报告偏差,"How is cybercrime distributed across the globe? Which countries are disproportionately high targets of cybercrimes, where are cybercrimes successful, where are cybercrimes thwarted, where are cybercrimes reported, where are cybercrimes prosecuted? Do you notice any patterns?",官方 PDF 题面 + 题面引用 VCDB/VERIS 公开事件样本：按受害国统计事件、披露事件和有公开引用的报告事件，并明确起诉/挫败字段在 VCDB 中不可完整观测。,official_statement_parameters,question_solutions/2025/F/q01/solution.py,question_results/2025/F/q01/result.json,question_reports/2025/F/q01/report.md,question_artifacts/2025/F/q01/vcdb_country_distribution.csv
2025-F,2025,F,q02,国家网络安全政策有效性特征,"As you explore the published national security policies of various countries and compare these with the distribution of cybercrimes, what patterns emerge that would help you identify parts of a policy or law that are particularly effective (or particularly ineffective) in addressing cybercrime (through prevention, prosecution, or other mitigation efforts)? Depending on your analytical approach, it may be relevant to consider when each policy was adopted.",构建透明政策特征矩阵：法律框架、国家战略、强制报告、事件响应、能力建设和国际合作；用 ITU GCI 框架验证而不新造网络安全指数。,official_statement_parameters,question_solutions/2025/F/q02/solution.py,question_results/2025/F/q02/result.json,question_reports/2025/F/q02/report.md,question_artifacts/2025/F/q02/policy_feature_matrix.csv
2025-F,2025,F,q03,人口统计变量、混杂因素与领导人备忘录,"What national demographics (e.g., access to internet, wealth, education levels, etc.) correlate with your cybercrime distribution analysis? And how might these support (or conflate with) your theory? Create a one-page memo to country leaders attending an upcoming ITU Summit on Cybersecurity.",调用 World Bank 指标补充互联网使用率、GDP/人和教育支出，计算与 VCDB 可见事件数的描述性相关，并把混杂因素和政策建议写成 ITU 峰会非技术备忘录。,official_statement_parameters,question_solutions/2025/F/q03/solution.py,question_results/2025/F/q03/result.json,question_reports/2025/F/q03/report.md,question_artifacts/2025/F/q03/demographic_correlations.csv
2017-E,2017,E,q01,Smart growth metric and current plan assessment,Define a metric for smart-growth success and assess the current development plans of two mid-sized cities on different continents.,"Use the official ten smart-growth principles and three sustainability E's as weighted deterministic criteria; score Boulder and Freiburg with explicit geography, growth, and opportunity assumptions.",official_statement_parameters,question_solutions/2017/E/q01/solution.py,question_results/2017/E/q01/result.json,question_reports/2017/E/q01/report.md,question_artifacts/2017/E/q01/smart_growth_metric_components.csv
2017-E,2017,E,q02,"Redesigned growth plan, initiative ranking, and 50 percent population stress","Develop redesigned smart-growth plans, rank the initiatives, and explain how the plans support an additional 50 percent population increase by 2050.","Evaluate initiative gains against the same auditable metric, then stress the selected city plans under the official 2050 plus-50-percent growth condition.",official_statement_parameters,question_solutions/2017/E/q02/solution.py,question_results/2017/E/q02/result.json,question_reports/2017/E/q02/report.md,question_artifacts/2017/E/q02/population_50pct_stress.csv
2017-F,2017,F,q01,UTOPIA 2100 outcome factors,"Identify and define positive outcomes across income, education, and social equality for 2100-2110.",Convert the official three priority factors into a weighted UTOPIA score with explicit success metrics and no random population generation.,official_statement_parameters,question_solutions/2017/F/q01/solution.py,question_results/2017/F/q01/result.json,question_reports/2017/F/q01/report.md,question_artifacts/2017/F/q01/outcome_metric_factors.csv
2017-F,2017,F,q02,Population features that support the outcomes,"Identify the major population features, including demographics, population size, and working conditions, that contribute to the desired outcomes.","Use the official 10,000-person Population Zero size and deterministic workforce strata to audit age, education, household, and labor-role distributions.",official_statement_parameters,question_solutions/2017/F/q02/solution.py,question_results/2017/F/q02/result.json,question_reports/2017/F/q02/report.md,question_artifacts/2017/F/q02/population_zero_profile.csv
2017-F,2017,F,q03,Critical parameters and metrics,"Create metrics for whether Population Zero is meeting its income, education, and social equality objectives.","Expose each factor weight, objective, and metric in CSV form so the Mars policy score can be reviewed and replaced.",official_statement_parameters,question_solutions/2017/F/q03/solution.py,question_results/2017/F/q03/result.json,question_reports/2017/F/q03/report.md,question_artifacts/2017/F/q03/outcome_metric_factors.csv
2017-F,2017,F,q04,Population Zero demographic analysis,"From the 10,000-person data set, analyze demographic distributions such as gender, age, ethnicity or education levels.","Build a deterministic 10,000-record Population Zero design matrix from official statement categories and summarize the auditable demographic profile.",official_statement_parameters,question_solutions/2017/F/q04/solution.py,question_results/2017/F/q04/result.json,question_reports/2017/F/q04/report.md,question_artifacts/2017/F/q04/population_zero_profile.csv
2017-F,2017,F,q05,Cooperative and egalitarian workforce distribution,"Consider whether the population distribution is sufficient for the goals of a peaceful, cooperative, egalitarian society.","Compare innovation roles, household structure, skill bands, and workforce groups against the UTOPIA priority model.",official_statement_parameters,question_solutions/2017/F/q05/solution.py,question_results/2017/F/q05/result.json,question_reports/2017/F/q05/report.md,question_artifacts/2017/F/q05/subgroup_equity_scores.csv
2017-F,2017,F,q06,Minimum wage and salary distribution,Determine the optimal minimum wage and salary distribution balancing wellbeing and support for citizens less equipped to provide labor services.,"Score explicit wage and benefit policies against output, wellbeing, equality, and living-wage coverage.",official_statement_parameters,question_solutions/2017/F/q06/solution.py,question_results/2017/F/q06/result.json,question_reports/2017/F/q06/report.md,question_artifacts/2017/F/q06/wage_policy_scores.csv
2017-F,2017,F,q07,Innovation incentives,Identify model terms that can be improved through new ideas and describe incentives for those ideas.,"Use the wage-policy frontier to link innovation roles, bonus pools, and care credits to the UTOPIA outcome score.",official_statement_parameters,question_solutions/2017/F/q07/solution.py,question_results/2017/F/q07/result.json,question_reports/2017/F/q07/report.md,question_artifacts/2017/F/q07/wage_policy_scores.csv
2017-F,2017,F,q08,Childcare and parental leave strategy,Determine the best childcare and paternity or maternity leave strategies.,Evaluate care-credit and leave policies as equality and retention levers in the deterministic Mars workforce model.,official_statement_parameters,question_solutions/2017/F/q08/solution.py,question_results/2017/F/q08/result.json,question_reports/2017/F/q08/report.md,question_artifacts/2017/F/q08/wage_policy_scores.csv
2017-F,2017,F,q09,Workforce subgroups and priorities,Identify the major workforce subgroups and their main priorities.,"Summarize official-task subgroups with auditable needs for income, education, equality, childcare, safety, and training.",official_statement_parameters,question_solutions/2017/F/q09/solution.py,question_results/2017/F/q09/result.json,question_reports/2017/F/q09/report.md,question_artifacts/2017/F/q09/subgroup_equity_scores.csv
2017-F,2017,F,q10,"Needs met across income, education, and equality","Analyze how closely subgroup needs are met across income, education, and equality.","Score subgroup fit with transparent income, education, and equality metrics instead of hidden simulation draws.",official_statement_parameters,question_solutions/2017/F/q10/solution.py,question_results/2017/F/q10/result.json,question_reports/2017/F/q10/report.md,question_artifacts/2017/F/q10/subgroup_equity_scores.csv
2017-F,2017,F,q11,Adjusted model with subgroup constraints,Adjust the model with constraints or parameters to optimize subgroup needs without reducing global outcomes.,Add subgroup support scores to the policy frontier and identify policies that preserve global UTOPIA outcomes.,official_statement_parameters,question_solutions/2017/F/q11/solution.py,question_results/2017/F/q11/result.json,question_reports/2017/F/q11/report.md,question_artifacts/2017/F/q11/subgroup_equity_scores.csv
2017-F,2017,F,q12,Migration phase sensitivity and recruitment sustainability,"Analyze sensitivity to population selection across migration phases and assess sustainable recruitment for repeated 10,000-person waves.",Stress the Population Zero policy model across deterministic migration phases with changing selection balance.,official_statement_parameters,question_solutions/2017/F/q12/solution.py,question_results/2017/F/q12/result.json,question_reports/2017/F/q12/report.md,question_artifacts/2017/F/q12/migration_phase_sensitivity.csv
2018-A,2018,A,q01,Maximum multi-hop distance over calm oceans,"If additional reflections take place off calm oceans, determine the maximum distance a signal could be detected.",Apply spherical Earth and ionosphere geometry using official statement parameters and explicit ionosphere-height assumptions.,official_statement_parameters,question_solutions/2018/A/q01/solution.py,question_results/2018/A/q01/result.json,question_reports/2018/A/q01/report.md,question_artifacts/2018/A/q01/hop_distance_table.csv
2018-A,2018,A,q02,Mountainous and rugged terrain reflection comparison,Compare the Part I findings with HF reflections off mountainous or rugged terrain versus smooth terrain.,Apply deterministic reflection-efficiency multipliers to calm-ocean path lengths and document the model change.,official_statement_parameters,question_solutions/2018/A/q02/solution.py,question_results/2018/A/q02/result.json,question_reports/2018/A/q02/report.md,question_artifacts/2018/A/q02/terrain_reflection_comparison.csv
2018-A,2018,A,q03,Shipboard receiver moving on turbulent ocean,Modify the model for a shipboard receiver moving on a turbulent ocean.,"Use sea-state, deck-motion, and ship-speed rows to estimate path stability and retuning intervals.",official_statement_parameters,question_solutions/2018/A/q03/solution.py,question_results/2018/A/q03/result.json,question_reports/2018/A/q03/report.md,question_artifacts/2018/A/q03/ship_motion_sensitivity.csv
2018-A,2018,A,q04,Communication duration on the same multi-hop path,Determine how long the ship can remain in communication using the same multi-hop path.,Convert the moving receiver sensitivity into an auditable communication-window rule.,official_statement_parameters,question_solutions/2018/A/q04/solution.py,question_results/2018/A/q04/result.json,question_reports/2018/A/q04/report.md,question_artifacts/2018/A/q04/communication_window.csv
2018-B,2018,B,q01,Language influence model inputs,Consider the influence factors for language speakers and language use.,Use a transparent top-language panel and growth rates to define native and total speaker dynamics.,official_statement_parameters,question_solutions/2018/B/q01/solution.py,question_results/2018/B/q01/result.json,question_reports/2018/B/q01/report.md,question_artifacts/2018/B/q01/language_projection.csv
