problem_id,year,code,question,question_index,question_label,method,solution_path,result_path,report_path,artifact_dir,real_solution_path
2024-A,2024,A,q04,04,对寄生虫和其他生态系统成员的优势,threshold_classification_baseline,mcm/generic_baselines/solutions/2024/A/q04/solution.py,mcm/generic_baselines/results/2024/A/q04/result.json,mcm/generic_baselines/reports/2024/A/q04/report.md,mcm/generic_baselines/artifacts/2024/A/q04,question_solutions/2024/A/q04/solution.py
2024-B,2024,B,q01,01,失联潜水器位置预测与不确定性,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2024/B/q01/solution.py,mcm/generic_baselines/results/2024/B/q01/result.json,mcm/generic_baselines/reports/2024/B/q01/report.md,mcm/generic_baselines/artifacts/2024/B/q01,question_solutions/2024/B/q01/solution.py
2024-B,2024,B,q02,02,主船与救援船搜索装备准备,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2024/B/q02/solution.py,mcm/generic_baselines/results/2024/B/q02/result.json,mcm/generic_baselines/reports/2024/B/q02/report.md,mcm/generic_baselines/artifacts/2024/B/q02,question_solutions/2024/B/q02/solution.py
2024-B,2024,B,q03,03,初始部署点、搜索路径与发现概率,network_path_baseline,mcm/generic_baselines/solutions/2024/B/q03/solution.py,mcm/generic_baselines/results/2024/B/q03/result.json,mcm/generic_baselines/reports/2024/B/q03/report.md,mcm/generic_baselines/artifacts/2024/B/q03,question_solutions/2024/B/q03/solution.py
2024-B,2024,B,q04,04,加勒比海迁移、多潜水器协调与希腊政府备忘录,report_outline_baseline,mcm/generic_baselines/solutions/2024/B/q04/solution.py,mcm/generic_baselines/results/2024/B/q04/result.json,mcm/generic_baselines/reports/2024/B/q04/report.md,mcm/generic_baselines/artifacts/2024/B/q04,question_solutions/2024/B/q04/solution.py
2025-A,2025,A,q01,01,楼梯使用频率反演,evidence_table_baseline,mcm/generic_baselines/solutions/2025/A/q01/solution.py,mcm/generic_baselines/results/2025/A/q01/result.json,mcm/generic_baselines/reports/2025/A/q01/report.md,mcm/generic_baselines/artifacts/2025/A/q01,question_solutions/2025/A/q01/solution.py
2025-A,2025,A,q02,02,上下行方向偏好识别,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2025/A/q02/solution.py,mcm/generic_baselines/results/2025/A/q02/result.json,mcm/generic_baselines/reports/2025/A/q02/report.md,mcm/generic_baselines/artifacts/2025/A/q02,question_solutions/2025/A/q02/solution.py
2025-A,2025,A,q03,03,并排或单列使用模式,evidence_table_baseline,mcm/generic_baselines/solutions/2025/A/q03/solution.py,mcm/generic_baselines/results/2025/A/q03/result.json,mcm/generic_baselines/reports/2025/A/q03/report.md,mcm/generic_baselines/artifacts/2025/A/q03,question_solutions/2025/A/q03/solution.py
2025-A,2025,A,q04,04,磨损与历史信息一致性,evidence_table_baseline,mcm/generic_baselines/solutions/2025/A/q04/solution.py,mcm/generic_baselines/results/2025/A/q04/result.json,mcm/generic_baselines/reports/2025/A/q04/report.md,mcm/generic_baselines/artifacts/2025/A/q04,question_solutions/2025/A/q04/solution.py
2025-A,2025,A,q05,05,楼梯年龄与可靠性,evidence_table_baseline,mcm/generic_baselines/solutions/2025/A/q05/solution.py,mcm/generic_baselines/results/2025/A/q05/result.json,mcm/generic_baselines/reports/2025/A/q05/report.md,mcm/generic_baselines/artifacts/2025/A/q05,question_solutions/2025/A/q05/solution.py
2025-A,2025,A,q06,06,维修或翻新检测,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2025/A/q06/solution.py,mcm/generic_baselines/results/2025/A/q06/result.json,mcm/generic_baselines/reports/2025/A/q06/report.md,mcm/generic_baselines/artifacts/2025/A/q06,question_solutions/2025/A/q06/solution.py
2025-A,2025,A,q07,07,材料来源一致性指导,evidence_table_baseline,mcm/generic_baselines/solutions/2025/A/q07/solution.py,mcm/generic_baselines/results/2025/A/q07/result.json,mcm/generic_baselines/reports/2025/A/q07/report.md,mcm/generic_baselines/artifacts/2025/A/q07,question_solutions/2025/A/q07/solution.py
2025-A,2025,A,q08,08,典型日人数与短时峰值,evidence_table_baseline,mcm/generic_baselines/solutions/2025/A/q08/solution.py,mcm/generic_baselines/results/2025/A/q08/result.json,mcm/generic_baselines/reports/2025/A/q08/report.md,mcm/generic_baselines/artifacts/2025/A/q08,question_solutions/2025/A/q08/solution.py
2025-B,2025,B,q01,01,朱诺可持续旅游优化模型,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2025/B/q01/solution.py,mcm/generic_baselines/results/2025/B/q01/result.json,mcm/generic_baselines/reports/2025/B/q01/report.md,mcm/generic_baselines/artifacts/2025/B/q01,question_solutions/2025/B/q01/solution.py
2025-B,2025,B,q02,02,模型迁移到其他过度旅游目的地,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2025/B/q02/solution.py,mcm/generic_baselines/results/2025/B/q02/result.json,mcm/generic_baselines/reports/2025/B/q02/report.md,mcm/generic_baselines/artifacts/2025/B/q02,question_solutions/2025/B/q02/solution.py
2025-B,2025,B,q03,03,给朱诺旅游委员会的一页备忘录,report_outline_baseline,mcm/generic_baselines/solutions/2025/B/q03/solution.py,mcm/generic_baselines/results/2025/B/q03/result.json,mcm/generic_baselines/reports/2025/B/q03/report.md,mcm/generic_baselines/artifacts/2025/B/q03,question_solutions/2025/B/q03/solution.py
2024-C,2024,C,q01,01,发球校正势头流与比赛流程可视化,network_path_baseline,mcm/generic_baselines/solutions/2024/C/q01/solution.py,mcm/generic_baselines/results/2024/C/q01/result.json,mcm/generic_baselines/reports/2024/C/q01/report.md,mcm/generic_baselines/artifacts/2024/C/q01,question_solutions/2024/C/q01/solution.py
2024-C,2024,C,q02,02,教练随机波动假设检验,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2024/C/q02/solution.py,mcm/generic_baselines/results/2024/C/q02/result.json,mcm/generic_baselines/reports/2024/C/q02/report.md,mcm/generic_baselines/artifacts/2024/C/q02,question_solutions/2024/C/q02/solution.py
2024-C,2024,C,q03,03,比赛流程换向预测与关键因素,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2024/C/q03/solution.py,mcm/generic_baselines/results/2024/C/q03/result.json,mcm/generic_baselines/reports/2024/C/q03/report.md,mcm/generic_baselines/artifacts/2024/C/q03,question_solutions/2024/C/q03/solution.py
2024-C,2024,C,q04,04,跨比赛泛化测试与局限,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2024/C/q04/solution.py,mcm/generic_baselines/results/2024/C/q04/result.json,mcm/generic_baselines/reports/2024/C/q04/report.md,mcm/generic_baselines/artifacts/2024/C/q04,question_solutions/2024/C/q04/solution.py
2024-C,2024,C,q05,05,给教练的备忘录与训练建议,report_outline_baseline,mcm/generic_baselines/solutions/2024/C/q05/solution.py,mcm/generic_baselines/results/2024/C/q05/result.json,mcm/generic_baselines/reports/2024/C/q05/report.md,mcm/generic_baselines/artifacts/2024/C/q05,question_solutions/2024/C/q05/solution.py
2024-D,2024,D,q01,01,五大湖分月最优水位目标,resource_allocation_baseline,mcm/generic_baselines/solutions/2024/D/q01/solution.py,mcm/generic_baselines/results/2024/D/q01/result.json,mcm/generic_baselines/reports/2024/D/q01/report.md,mcm/generic_baselines/artifacts/2024/D/q01,question_solutions/2024/D/q01/solution.py
2024-D,2024,D,q02,02,维持最优水位的控制算法,resource_allocation_baseline,mcm/generic_baselines/solutions/2024/D/q02/solution.py,mcm/generic_baselines/results/2024/D/q02/result.json,mcm/generic_baselines/reports/2024/D/q02/report.md,mcm/generic_baselines/artifacts/2024/D/q02,question_solutions/2024/D/q02/solution.py
2024-D,2024,D,q03,03,2017 年控制效果与两坝出流敏感性,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2024/D/q03/solution.py,mcm/generic_baselines/results/2024/D/q03/result.json,mcm/generic_baselines/reports/2024/D/q03/report.md,mcm/generic_baselines/artifacts/2024/D/q03,question_solutions/2024/D/q03/solution.py
2024-D,2024,D,q04,04,环境条件变化敏感性,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2024/D/q04/solution.py,mcm/generic_baselines/results/2024/D/q04/result.json,mcm/generic_baselines/reports/2024/D/q04/report.md,mcm/generic_baselines/artifacts/2024/D/q04,question_solutions/2024/D/q04/solution.py
2024-D,2024,D,q05,05,Lake Ontario 专项利益相关者分析,resource_allocation_baseline,mcm/generic_baselines/solutions/2024/D/q05/solution.py,mcm/generic_baselines/results/2024/D/q05/result.json,mcm/generic_baselines/reports/2024/D/q05/report.md,mcm/generic_baselines/artifacts/2024/D/q05,question_solutions/2024/D/q05/solution.py
2024-D,2024,D,q06,06,给 IJC 的一页备忘录,report_outline_baseline,mcm/generic_baselines/solutions/2024/D/q06/solution.py,mcm/generic_baselines/results/2024/D/q06/result.json,mcm/generic_baselines/reports/2024/D/q06/report.md,mcm/generic_baselines/artifacts/2024/D/q06,question_solutions/2024/D/q06/solution.py
2024-E,2024,E,q01,01,保险公司应在什么条件下承保,report_outline_baseline,mcm/generic_baselines/solutions/2024/E/q01/solution.py,mcm/generic_baselines/results/2024/E/q01/result.json,mcm/generic_baselines/reports/2024/E/q01/report.md,mcm/generic_baselines/artifacts/2024/E/q01,question_solutions/2024/E/q01/solution.py
2024-E,2024,E,q02,02,何时选择承担风险,threshold_classification_baseline,mcm/generic_baselines/solutions/2024/E/q02/solution.py,mcm/generic_baselines/results/2024/E/q02/result.json,mcm/generic_baselines/reports/2024/E/q02/report.md,mcm/generic_baselines/artifacts/2024/E/q02,question_solutions/2024/E/q02/solution.py
2024-E,2024,E,q03,03,业主可影响承保决策的措施,resource_allocation_baseline,mcm/generic_baselines/solutions/2024/E/q03/solution.py,mcm/generic_baselines/results/2024/E/q03/result.json,mcm/generic_baselines/reports/2024/E/q03/report.md,mcm/generic_baselines/artifacts/2024/E/q03,question_solutions/2024/E/q03/solution.py
2024-E,2024,E,q04,04,极端天气上升地区的承保模型与两大洲演示,report_outline_baseline,mcm/generic_baselines/solutions/2024/E/q04/solution.py,mcm/generic_baselines/results/2024/E/q04/result.json,mcm/generic_baselines/reports/2024/E/q04/report.md,mcm/generic_baselines/artifacts/2024/E/q04,question_solutions/2024/E/q04/solution.py
2024-E,2024,E,q05,05,在哪里、如何、是否建设,resource_allocation_baseline,mcm/generic_baselines/solutions/2024/E/q05/solution.py,mcm/generic_baselines/results/2024/E/q05/result.json,mcm/generic_baselines/reports/2024/E/q05/report.md,mcm/generic_baselines/artifacts/2024/E/q05,question_solutions/2024/E/q05/solution.py
2024-E,2024,E,q06,06,识别需要保存保护的重要建筑,evidence_table_baseline,mcm/generic_baselines/solutions/2024/E/q06/solution.py,mcm/generic_baselines/results/2024/E/q06/result.json,mcm/generic_baselines/reports/2024/E/q06/report.md,mcm/generic_baselines/artifacts/2024/E/q06,question_solutions/2024/E/q06/solution.py
2024-E,2024,E,q07,07,社区保护程度、计划、时间表与成本建议信,resource_allocation_baseline,mcm/generic_baselines/solutions/2024/E/q07/solution.py,mcm/generic_baselines/results/2024/E/q07/result.json,mcm/generic_baselines/reports/2024/E/q07/report.md,mcm/generic_baselines/artifacts/2024/E/q07,question_solutions/2024/E/q07/solution.py
2024-F,2024,F,q01,01,客户是谁,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2024/F/q01/solution.py,mcm/generic_baselines/results/2024/F/q01/result.json,mcm/generic_baselines/reports/2024/F/q01/report.md,mcm/generic_baselines/artifacts/2024/F/q01,question_solutions/2024/F/q01/solution.py
2024-F,2024,F,q02,02,客户现实上能做什么,evidence_table_baseline,mcm/generic_baselines/solutions/2024/F/q02/solution.py,mcm/generic_baselines/results/2024/F/q02/result.json,mcm/generic_baselines/reports/2024/F/q02/report.md,mcm/generic_baselines/artifacts/2024/F/q02,question_solutions/2024/F/q02/solution.py
2024-F,2024,F,q03,03,文献和分析如何支持项目选择,network_path_baseline,mcm/generic_baselines/solutions/2024/F/q03/solution.py,mcm/generic_baselines/results/2024/F/q03/result.json,mcm/generic_baselines/reports/2024/F/q03/report.md,mcm/generic_baselines/artifacts/2024/F/q03,question_solutions/2024/F/q03/solution.py
2024-F,2024,F,q04,04,用数据驱动分析说服客户,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2024/F/q04/solution.py,mcm/generic_baselines/results/2024/F/q04/result.json,mcm/generic_baselines/reports/2024/F/q04/report.md,mcm/generic_baselines/artifacts/2024/F/q04,question_solutions/2024/F/q04/solution.py
2024-F,2024,F,q05,05,需要哪些额外权力和资源,resource_allocation_baseline,mcm/generic_baselines/solutions/2024/F/q05/solution.py,mcm/generic_baselines/results/2024/F/q05/result.json,mcm/generic_baselines/reports/2024/F/q05/report.md,mcm/generic_baselines/artifacts/2024/F/q05,question_solutions/2024/F/q05/solution.py
2024-F,2024,F,q06,06,如果项目实施会发生什么,network_path_baseline,mcm/generic_baselines/solutions/2024/F/q06/solution.py,mcm/generic_baselines/results/2024/F/q06/result.json,mcm/generic_baselines/reports/2024/F/q06/report.md,mcm/generic_baselines/artifacts/2024/F/q06,question_solutions/2024/F/q06/solution.py
2024-F,2024,F,q07,07,对非法野生动物贸易的可测量影响,network_path_baseline,mcm/generic_baselines/solutions/2024/F/q07/solution.py,mcm/generic_baselines/results/2024/F/q07/result.json,mcm/generic_baselines/reports/2024/F/q07/report.md,mcm/generic_baselines/artifacts/2024/F/q07,question_solutions/2024/F/q07/solution.py
2024-F,2024,F,q08,08,如何确定上述影响,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2024/F/q08/solution.py,mcm/generic_baselines/results/2024/F/q08/result.json,mcm/generic_baselines/reports/2024/F/q08/report.md,mcm/generic_baselines/artifacts/2024/F/q08,question_solutions/2024/F/q08/solution.py
2024-F,2024,F,q09,09,项目达成目标的可能性,evidence_table_baseline,mcm/generic_baselines/solutions/2024/F/q09/solution.py,mcm/generic_baselines/results/2024/F/q09/result.json,mcm/generic_baselines/reports/2024/F/q09/report.md,mcm/generic_baselines/artifacts/2024/F/q09,question_solutions/2024/F/q09/solution.py
2024-F,2024,F,q10,10,情境化敏感性和一页客户备忘录,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2024/F/q10/solution.py,mcm/generic_baselines/results/2024/F/q10/result.json,mcm/generic_baselines/reports/2024/F/q10/report.md,mcm/generic_baselines/artifacts/2024/F/q10,question_solutions/2024/F/q10/solution.py
2025-C,2025,C,q01,01,奖牌数模型、精度与不确定性,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2025/C/q01/solution.py,mcm/generic_baselines/results/2025/C/q01/result.json,mcm/generic_baselines/reports/2025/C/q01/report.md,mcm/generic_baselines/artifacts/2025/C/q01,question_solutions/2025/C/q01/solution.py
2025-C,2025,C,q02,02,2028 洛杉矶奖牌榜预测、进步与退步国家,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2025/C/q02/solution.py,mcm/generic_baselines/results/2025/C/q02/result.json,mcm/generic_baselines/reports/2025/C/q02/report.md,mcm/generic_baselines/artifacts/2025/C/q02,question_solutions/2025/C/q02/solution.py
2025-C,2025,C,q03,03,尚未获奖国家的首枚奖牌概率,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2025/C/q03/solution.py,mcm/generic_baselines/results/2025/C/q03/result.json,mcm/generic_baselines/reports/2025/C/q03/report.md,mcm/generic_baselines/artifacts/2025/C/q03,question_solutions/2025/C/q03/solution.py
2025-C,2025,C,q04,04,项目数量、运动类型与国家优势运动,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2025/C/q04/solution.py,mcm/generic_baselines/results/2025/C/q04/result.json,mcm/generic_baselines/reports/2025/C/q04/report.md,mcm/generic_baselines/artifacts/2025/C/q04,question_solutions/2025/C/q04/solution.py
2025-C,2025,C,q05,05,伟大教练效应候选与投资建议,report_outline_baseline,mcm/generic_baselines/solutions/2025/C/q05/solution.py,mcm/generic_baselines/results/2025/C/q05/result.json,mcm/generic_baselines/reports/2025/C/q05/report.md,mcm/generic_baselines/artifacts/2025/C/q05,question_solutions/2025/C/q05/solution.py
2025-C,2025,C,q06,06,原创洞察与国家奥委会决策含义,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2025/C/q06/solution.py,mcm/generic_baselines/results/2025/C/q06/result.json,mcm/generic_baselines/reports/2025/C/q06/report.md,mcm/generic_baselines/artifacts/2025/C/q06,question_solutions/2025/C/q06/solution.py
2025-D,2025,D,q01,01,Key Bridge 坍塌/重建的路网影响,network_path_baseline,mcm/generic_baselines/solutions/2025/D/q01/solution.py,mcm/generic_baselines/results/2025/D/q01/result.json,mcm/generic_baselines/reports/2025/D/q01/report.md,mcm/generic_baselines/artifacts/2025/D/q01,question_solutions/2025/D/q01/solution.py
2025-D,2025,D,q02,02,公交/步行系统改造项目影响,network_path_baseline,mcm/generic_baselines/solutions/2025/D/q02/solution.py,mcm/generic_baselines/results/2025/D/q02/result.json,mcm/generic_baselines/reports/2025/D/q02/report.md,mcm/generic_baselines/artifacts/2025/D/q02,question_solutions/2025/D/q02/solution.py
2025-D,2025,D,q03,03,推荐项目对居民的收益,network_path_baseline,mcm/generic_baselines/solutions/2025/D/q03/solution.py,mcm/generic_baselines/results/2025/D/q03/result.json,mcm/generic_baselines/reports/2025/D/q03/report.md,mcm/generic_baselines/artifacts/2025/D/q03,question_solutions/2025/D/q03/solution.py
2025-D,2025,D,q04,04,对其他利益相关者的影响,evidence_table_baseline,mcm/generic_baselines/solutions/2025/D/q04/solution.py,mcm/generic_baselines/results/2025/D/q04/result.json,mcm/generic_baselines/reports/2025/D/q04/report.md,mcm/generic_baselines/artifacts/2025/D/q04,question_solutions/2025/D/q04/solution.py
2025-D,2025,D,q05,05,项目扰动和实施代价,network_path_baseline,mcm/generic_baselines/solutions/2025/D/q05/solution.py,mcm/generic_baselines/results/2025/D/q05/result.json,mcm/generic_baselines/reports/2025/D/q05/report.md,mcm/generic_baselines/artifacts/2025/D/q05,question_solutions/2025/D/q05/solution.py
2025-D,2025,D,q06,06,交通系统服务城市安全,network_path_baseline,mcm/generic_baselines/solutions/2025/D/q06/solution.py,mcm/generic_baselines/results/2025/D/q06/result.json,mcm/generic_baselines/reports/2025/D/q06/report.md,mcm/generic_baselines/artifacts/2025/D/q06,question_solutions/2025/D/q06/solution.py
2025-D,2025,D,q07,07,给巴尔的摩市长的一页备忘录,report_outline_baseline,mcm/generic_baselines/solutions/2025/D/q07/solution.py,mcm/generic_baselines/results/2025/D/q07/result.json,mcm/generic_baselines/reports/2025/D/q07/report.md,mcm/generic_baselines/artifacts/2025/D/q07,question_solutions/2025/D/q07/solution.py
2025-E,2025,E,q01,01,自然过程与森林转农田框架,evidence_table_baseline,mcm/generic_baselines/solutions/2025/E/q01/solution.py,mcm/generic_baselines/results/2025/E/q01/result.json,mcm/generic_baselines/reports/2025/E/q01/report.md,mcm/generic_baselines/artifacts/2025/E/q01,question_solutions/2025/E/q01/solution.py
2025-E,2025,E,q02,02,当前农业生态系统食物网,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2025/E/q02/solution.py,mcm/generic_baselines/results/2025/E/q02/result.json,mcm/generic_baselines/reports/2025/E/q02/report.md,mcm/generic_baselines/artifacts/2025/E/q02,question_solutions/2025/E/q02/solution.py
2025-E,2025,E,q03,03,边缘栖息地成熟与物种回归,threshold_classification_baseline,mcm/generic_baselines/solutions/2025/E/q03/solution.py,mcm/generic_baselines/results/2025/E/q03/result.json,mcm/generic_baselines/reports/2025/E/q03/report.md,mcm/generic_baselines/artifacts/2025/E/q03,question_solutions/2025/E/q03/solution.py
2025-E,2025,E,q04,04,去除除草剂与蝙蝠再平衡,report_outline_baseline,mcm/generic_baselines/solutions/2025/E/q04/solution.py,mcm/generic_baselines/results/2025/E/q04/result.json,mcm/generic_baselines/reports/2025/E/q04/report.md,mcm/generic_baselines/artifacts/2025/E/q04,question_solutions/2025/E/q04/solution.py
2025-E,2025,E,q05,05,有机农业情景与权衡前沿,resource_allocation_baseline,mcm/generic_baselines/solutions/2025/E/q05/solution.py,mcm/generic_baselines/results/2025/E/q05/result.json,mcm/generic_baselines/reports/2025/E/q05/report.md,mcm/generic_baselines/artifacts/2025/E/q05,question_solutions/2025/E/q05/solution.py
2025-E,2025,E,q06,06,给探索有机农业农民的一页信,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2025/E/q06/solution.py,mcm/generic_baselines/results/2025/E/q06/result.json,mcm/generic_baselines/reports/2025/E/q06/report.md,mcm/generic_baselines/artifacts/2025/E/q06,question_solutions/2025/E/q06/solution.py
2025-E,2025,E,q07,07,方法建议、经济权衡与政策激励,report_outline_baseline,mcm/generic_baselines/solutions/2025/E/q07/solution.py,mcm/generic_baselines/results/2025/E/q07/result.json,mcm/generic_baselines/reports/2025/E/q07/report.md,mcm/generic_baselines/artifacts/2025/E/q07,question_solutions/2025/E/q07/solution.py
2025-F,2025,F,q01,01,全球网络犯罪分布与报告偏差,report_outline_baseline,mcm/generic_baselines/solutions/2025/F/q01/solution.py,mcm/generic_baselines/results/2025/F/q01/result.json,mcm/generic_baselines/reports/2025/F/q01/report.md,mcm/generic_baselines/artifacts/2025/F/q01,question_solutions/2025/F/q01/solution.py
2025-F,2025,F,q02,02,国家网络安全政策有效性特征,network_path_baseline,mcm/generic_baselines/solutions/2025/F/q02/solution.py,mcm/generic_baselines/results/2025/F/q02/result.json,mcm/generic_baselines/reports/2025/F/q02/report.md,mcm/generic_baselines/artifacts/2025/F/q02,question_solutions/2025/F/q02/solution.py
2025-F,2025,F,q03,03,人口统计变量、混杂因素与领导人备忘录,report_outline_baseline,mcm/generic_baselines/solutions/2025/F/q03/solution.py,mcm/generic_baselines/results/2025/F/q03/result.json,mcm/generic_baselines/reports/2025/F/q03/report.md,mcm/generic_baselines/artifacts/2025/F/q03,question_solutions/2025/F/q03/solution.py
2017-E,2017,E,q01,01,Smart growth metric and current plan assessment,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/E/q01/solution.py,mcm/generic_baselines/results/2017/E/q01/result.json,mcm/generic_baselines/reports/2017/E/q01/report.md,mcm/generic_baselines/artifacts/2017/E/q01,question_solutions/2017/E/q01/solution.py
2017-E,2017,E,q02,02,"Redesigned growth plan, initiative ranking, and 50 percent population stress",linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/E/q02/solution.py,mcm/generic_baselines/results/2017/E/q02/result.json,mcm/generic_baselines/reports/2017/E/q02/report.md,mcm/generic_baselines/artifacts/2017/E/q02,question_solutions/2017/E/q02/solution.py
2017-F,2017,F,q01,01,UTOPIA 2100 outcome factors,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/F/q01/solution.py,mcm/generic_baselines/results/2017/F/q01/result.json,mcm/generic_baselines/reports/2017/F/q01/report.md,mcm/generic_baselines/artifacts/2017/F/q01,question_solutions/2017/F/q01/solution.py
2017-F,2017,F,q02,02,Population features that support the outcomes,evidence_table_baseline,mcm/generic_baselines/solutions/2017/F/q02/solution.py,mcm/generic_baselines/results/2017/F/q02/result.json,mcm/generic_baselines/reports/2017/F/q02/report.md,mcm/generic_baselines/artifacts/2017/F/q02,question_solutions/2017/F/q02/solution.py
2017-F,2017,F,q03,03,Critical parameters and metrics,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/F/q03/solution.py,mcm/generic_baselines/results/2017/F/q03/result.json,mcm/generic_baselines/reports/2017/F/q03/report.md,mcm/generic_baselines/artifacts/2017/F/q03,question_solutions/2017/F/q03/solution.py
2017-F,2017,F,q04,04,Population Zero demographic analysis,evidence_table_baseline,mcm/generic_baselines/solutions/2017/F/q04/solution.py,mcm/generic_baselines/results/2017/F/q04/result.json,mcm/generic_baselines/reports/2017/F/q04/report.md,mcm/generic_baselines/artifacts/2017/F/q04,question_solutions/2017/F/q04/solution.py
2017-F,2017,F,q05,05,Cooperative and egalitarian workforce distribution,evidence_table_baseline,mcm/generic_baselines/solutions/2017/F/q05/solution.py,mcm/generic_baselines/results/2017/F/q05/result.json,mcm/generic_baselines/reports/2017/F/q05/report.md,mcm/generic_baselines/artifacts/2017/F/q05,question_solutions/2017/F/q05/solution.py
2017-F,2017,F,q06,06,Minimum wage and salary distribution,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/F/q06/solution.py,mcm/generic_baselines/results/2017/F/q06/result.json,mcm/generic_baselines/reports/2017/F/q06/report.md,mcm/generic_baselines/artifacts/2017/F/q06,question_solutions/2017/F/q06/solution.py
2017-F,2017,F,q07,07,Innovation incentives,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/F/q07/solution.py,mcm/generic_baselines/results/2017/F/q07/result.json,mcm/generic_baselines/reports/2017/F/q07/report.md,mcm/generic_baselines/artifacts/2017/F/q07,question_solutions/2017/F/q07/solution.py
2017-F,2017,F,q08,08,Childcare and parental leave strategy,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/F/q08/solution.py,mcm/generic_baselines/results/2017/F/q08/result.json,mcm/generic_baselines/reports/2017/F/q08/report.md,mcm/generic_baselines/artifacts/2017/F/q08,question_solutions/2017/F/q08/solution.py
2017-F,2017,F,q09,09,Workforce subgroups and priorities,evidence_table_baseline,mcm/generic_baselines/solutions/2017/F/q09/solution.py,mcm/generic_baselines/results/2017/F/q09/result.json,mcm/generic_baselines/reports/2017/F/q09/report.md,mcm/generic_baselines/artifacts/2017/F/q09,question_solutions/2017/F/q09/solution.py
2017-F,2017,F,q10,10,"Needs met across income, education, and equality",linear_weighted_score_baseline,mcm/generic_baselines/solutions/2017/F/q10/solution.py,mcm/generic_baselines/results/2017/F/q10/result.json,mcm/generic_baselines/reports/2017/F/q10/report.md,mcm/generic_baselines/artifacts/2017/F/q10,question_solutions/2017/F/q10/solution.py
2017-F,2017,F,q11,11,Adjusted model with subgroup constraints,resource_allocation_baseline,mcm/generic_baselines/solutions/2017/F/q11/solution.py,mcm/generic_baselines/results/2017/F/q11/result.json,mcm/generic_baselines/reports/2017/F/q11/report.md,mcm/generic_baselines/artifacts/2017/F/q11,question_solutions/2017/F/q11/solution.py
2017-F,2017,F,q12,12,Migration phase sensitivity and recruitment sustainability,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2017/F/q12/solution.py,mcm/generic_baselines/results/2017/F/q12/result.json,mcm/generic_baselines/reports/2017/F/q12/report.md,mcm/generic_baselines/artifacts/2017/F/q12,question_solutions/2017/F/q12/solution.py
2018-A,2018,A,q01,01,Maximum multi-hop distance over calm oceans,threshold_classification_baseline,mcm/generic_baselines/solutions/2018/A/q01/solution.py,mcm/generic_baselines/results/2018/A/q01/result.json,mcm/generic_baselines/reports/2018/A/q01/report.md,mcm/generic_baselines/artifacts/2018/A/q01,question_solutions/2018/A/q01/solution.py
2018-A,2018,A,q02,02,Mountainous and rugged terrain reflection comparison,network_path_baseline,mcm/generic_baselines/solutions/2018/A/q02/solution.py,mcm/generic_baselines/results/2018/A/q02/result.json,mcm/generic_baselines/reports/2018/A/q02/report.md,mcm/generic_baselines/artifacts/2018/A/q02,question_solutions/2018/A/q02/solution.py
2018-A,2018,A,q03,03,Shipboard receiver moving on turbulent ocean,network_path_baseline,mcm/generic_baselines/solutions/2018/A/q03/solution.py,mcm/generic_baselines/results/2018/A/q03/result.json,mcm/generic_baselines/reports/2018/A/q03/report.md,mcm/generic_baselines/artifacts/2018/A/q03,question_solutions/2018/A/q03/solution.py
2018-A,2018,A,q04,04,Communication duration on the same multi-hop path,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2018/A/q04/solution.py,mcm/generic_baselines/results/2018/A/q04/result.json,mcm/generic_baselines/reports/2018/A/q04/report.md,mcm/generic_baselines/artifacts/2018/A/q04,question_solutions/2018/A/q04/solution.py
